Município,Porto de Mós,"76,4","66,3","67,7","67,9","68,7","79,4","82,0","80,3","80,2",
Município,Aguiar da Beira,"26,2","43,3","43,9","49,8","52,4","61,6","69,3","66,1","67,4",
Município,Carregal do Sal,"41,0","53,7","56,4","61,6","61,0","69,0","71,2","70,1","70,9",
Município,Castro Daire,"31,2","43,2","45,5","52,2","53,5","60,5","66,6","64,4","64,8",
Município,Mangualde,"64,6","59,8","66,7","76,4","72,1","80,7","82,9","81,9","82,4",
Município,Nelas,"44,4","60,7","66,2","69,1","66,5","74,2","76,7","76,3","77,1",
Município,Oliveira de Frades,"45,2","52,8","52,7","71,7","76,1","79,5","83,6","80,5","77,5",
Município,Penalva do Castelo,"31,1","40,7","39,1","47,6","49,7","54,5","60,4","58,6","58,4",
Município,Santa Comba Dão,"52,0","59,9","57,7","65,0","67,6","69,1","75,0","71,1","71,5",
Município,São Pedro do Sul,"34,9","44,8","52,2","56,3","58,4","63,9","69,5","68,3","68,7",
Município,Sátão,"42,5","44,5","49,5","52,1","52,7","59,6","64,9","61,7","61,9",
Município,Tondela,"50,5","54,0","56,2","62,7","63,8","69,7","75,1","74,1","75,0",
Município,Vila Nova de Paiva,"42,0","41,9","44,1","48,5","49,4","57,6","63,8","61,3","62,7",
Município,Viseu,"88,5","95,4","91,6","91,9","93,7","96,1","96,6","95,9","94,4",
Município,Vouzela,"37,3","46,0","45,4","53,6","57,3","61,0","65,8","64,5","64,0",
Município,Castelo Branco,"88,4","87,4","98,8","96,1","97,4","95,5","96,5","97,4","95,8",
Município,Idanha-a-Nova,"32,0","45,0","49,9","59,2","60,1","61,3","67,5","68,6","67,6",
Município,Oleiros,"32,5","49,0","43,1","51,6","53,5","54,8","61,9","63,5","63,6",
Município,Penamacor,"33,1","43,1","44,7","51,8","52,5","54,5","62,1","59,9","60,6",
Município,Proença-a-Nova,"41,7","53,3","48,4","55,9","57,2","64,5","68,5","69,3","69,0",
Município,Vila Velha de Ródão,"34,7","48,4","50,2","62,8","69,1","68,9","71,4","73,7","71,7",
Município,Abrantes,"65,3","69,2","78,9","86,9","86,0","86,8","90,4","91,5","89,2",
Município,Alcanena,"65,3","74,2","76,6","71,1","73,0","81,5","88,0","86,7","86,1",
Município,Constância,"36,0","67,1","71,1","83,8","81,5","87,9","89,4","93,2","83,1",
Município,Entroncamento,"117,3","109,6","126,4","112,0","104,7","109,8","101,5","103,1","98,5",
Município,Ferreira do Zêzere,"43,7","52,1","52,6","57,6","57,9","62,8","68,4","67,9","67,8",
Município,Mação,"43,2","49,6","48,1","62,3","66,0","61,7","70,9","69,3","68,8",
Município,Ourém,"67,2","71,2","71,2","74,2","71,9","81,0","83,4","83,2","83,6",
Município,Sardoal,"40,4","55,1","59,8","65,3","67,0","68,5","73,6","73,9","68,6",
Município,Sertã,"38,3","54,4","52,0","62,2","64,2","70,5","74,4","75,1","72,6",
